level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L1,sst,0.65,0.6500,0.000377,-0.003566,0.817944,lower
L1,sst,0.65,0.6500,0.000638,-0.004627,0.820271,lower
L1,sst,0.65,0.6500,0.000993,-0.005755,0.813936,lower
L1,sst,0.65,0.6500,0.001458,-0.006948,0.797571,lower
L1,sst,0.65,0.6500,0.002052,-0.008200,0.770083,lower
L1,sst,0.65,0.6500,0.002791,-0.009505,0.730864,lower
L1,sst,0.65,0.6500,0.003694,-0.010854,0.680016,lower
L1,sst,0.65,0.6500,0.004777,-0.012236,0.618502,lower
L1,sst,0.65,0.6500,0.006058,-0.013638,0.548189,lower
L1,sst,0.65,0.6500,0.007551,-0.015047,0.471751,lower
L1,sst,0.65,0.6500,0.009271,-0.016451,0.392416,lower
L1,sst,0.65,0.6500,0.011228,-0.017838,0.313607,lower
L1,sst,0.65,0.6500,0.013436,-0.019195,0.238575,lower
L1,sst,0.65,0.6500,0.015904,-0.020515,0.170093,lower
L1,sst,0.65,0.6500,0.018643,-0.021791,0.110237,lower
L1,sst,0.65,0.6500,0.021664,-0.023016,0.060253,lower
L1,sst,0.65,0.6500,0.024979,-0.024190,0.020550,lower
L1,sst,0.65,0.6500,0.028600,-0.025311,-0.009224,lower
L1,sst,0.65,0.6500,0.032543,-0.026382,-0.030035,lower
L1,sst,0.65,0.6500,0.036823,-0.027404,-0.043286,lower
L1,sst,0.65,0.6500,0.041456,-0.028383,-0.050601,lower
L1,sst,0.65,0.6500,0.046463,-0.029326,-0.053637,lower
L1,sst,0.65,0.6500,0.051862,-0.030238,-0.053948,lower
L1,sst,0.65,0.6500,0.057676,-0.031129,-0.052888,lower
L1,sst,0.65,0.6500,0.063928,-0.032006,-0.051575,lower
L1,sst,0.65,0.6500,0.070642,-0.032877,-0.050897,lower
L1,sst,0.65,0.6500,0.077844,-0.033751,-0.051516,lower
L1,sst,0.65,0.6500,0.085558,-0.034634,-0.053888,lower
L1,sst,0.65,0.6500,0.093813,-0.035530,-0.058286,lower
L1,sst,0.65,0.6500,0.102634,-0.036444,-0.064805,lower
L1,sst,0.65,0.6500,0.112049,-0.037375,-0.073385,lower
L1,sst,0.65,0.6500,0.122085,-0.038323,-0.083821,lower
L1,sst,0.65,0.6500,0.132769,-0.039282,-0.095781,lower
L1,sst,0.65,0.6500,0.144125,-0.040246,-0.108833,lower
L1,sst,0.65,0.6500,0.156179,-0.041204,-0.122481,lower
L1,sst,0.65,0.6500,0.168952,-0.042147,-0.136212,lower
L1,sst,0.65,0.6500,0.182464,-0.043064,-0.149559,lower
L1,sst,0.65,0.6500,0.196731,-0.043942,-0.162162,lower
L1,sst,0.65,0.6500,0.211767,-0.044773,-0.173819,lower
L1,sst,0.65,0.6500,0.227580,-0.045547,-0.184529,lower
L1,sst,0.65,0.6500,0.244175,-0.046258,-0.194475,lower
L1,sst,0.65,0.6500,0.261551,-0.046900,-0.203998,lower
L1,sst,0.65,0.6500,0.279701,-0.047468,-0.213500,lower
L1,sst,0.65,0.6500,0.298615,-0.047957,-0.223345,lower
L1,sst,0.65,0.6500,0.318273,-0.048357,-0.233740,lower
L1,sst,0.65,0.6500,0.338651,-0.048657,-0.244628,lower
L1,sst,0.65,0.6500,0.359716,-0.048843,-0.255599,lower
L1,sst,0.65,0.6500,0.381432,-0.048894,-0.265861,lower
L1,sst,0.65,0.6500,0.403750,-0.048790,-0.274291,lower
L1,sst,0.65,0.6500,0.426620,-0.048509,-0.279573,lower
L1,sst,0.65,0.6500,0.449981,-0.048033,-0.280473,lower
L1,sst,0.65,0.6500,0.473769,-0.047347,-0.276146,lower
L1,sst,0.65,0.6500,0.497911,-0.046447,-0.266450,lower
L1,sst,0.65,0.6500,0.522334,-0.045337,-0.251957,lower
L1,sst,0.65,0.6500,0.546959,-0.044030,-0.233784,lower
L1,sst,0.65,0.6500,0.571705,-0.042545,-0.213280,lower
L1,sst,0.65,0.6500,0.596493,-0.040910,-0.191667,lower
L1,sst,0.65,0.6500,0.621239,-0.039149,-0.169991,lower
L1,sst,0.65,0.6500,0.645864,-0.037290,-0.148991,lower
L1,sst,0.65,0.6500,0.670288,-0.035354,-0.129101,lower
L1,sst,0.65,0.6500,0.694435,-0.033360,-0.110448,lower
L1,sst,0.65,0.6500,0.718230,-0.031322,-0.092913,lower
L1,sst,0.65,0.6500,0.741604,-0.029247,-0.076206,lower
L1,sst,0.65,0.6500,0.764492,-0.027144,-0.059753,lower
L1,sst,0.65,0.6500,0.786835,-0.025019,-0.043033,lower
L1,sst,0.65,0.6500,0.808581,-0.022876,-0.025757,lower
L1,sst,0.65,0.6500,0.829682,-0.020722,-0.007739,lower
L1,sst,0.65,0.6500,0.850101,-0.018564,0.011310,lower
L1,sst,0.65,0.6500,0.869805,-0.016409,0.031968,lower
L1,sst,0.65,0.6500,0.888767,-0.014267,0.054587,lower
L1,sst,0.65,0.6500,0.906971,-0.012147,0.078918,lower
L1,sst,0.65,0.6500,0.924403,-0.010062,0.104473,lower
L1,sst,0.65,0.6500,0.941059,-0.008025,0.130949,lower
L1,sst,0.65,0.6500,0.956938,-0.006050,0.158532,lower
L1,sst,0.65,0.6500,0.972047,-0.004158,0.186455,lower
L1,sst,0.65,0.6500,0.986396,-0.002368,0.210731,lower
L1,sst,0.65,0.6500,1.000000,-0.000705,0.250525,lower
L1,sst,0.80,0.8000,0.000000,0.000000,0.736896,upper
L1,sst,0.80,0.8000,0.000019,0.000793,0.708828,upper
L1,sst,0.80,0.8000,0.000080,0.001650,0.673861,upper
L1,sst,0.80,0.8000,0.000196,0.002574,0.630173,upper
L1,sst,0.80,0.8000,0.000377,0.003566,0.577308,upper
L1,sst,0.80,0.8000,0.000638,0.004627,0.514156,upper
L1,sst,0.80,0.8000,0.000993,0.005755,0.440047,upper
L1,sst,0.80,0.8000,0.001458,0.006948,0.354588,upper
L1,sst,0.80,0.8000,0.002052,0.008200,0.257958,upper
L1,sst,0.80,0.8000,0.002791,0.009505,0.151011,upper
L1,sst,0.80,0.8000,0.003694,0.010854,0.035389,upper
L1,sst,0.80,0.8000,0.004777,0.012236,-0.086497,upper
L1,sst,0.80,0.8000,0.006058,0.013638,-0.211608,upper
L1,sst,0.80,0.8000,0.007551,0.015047,-0.336579,upper
L1,sst,0.80,0.8000,0.009271,0.016451,-0.458094,upper
L1,sst,0.80,0.8000,0.011229,0.017838,-0.573168,upper
L1,sst,0.80,0.8000,0.013436,0.019195,-0.679345,upper
L1,sst,0.80,0.8000,0.015904,0.020515,-0.774842,upper
L1,sst,0.80,0.8000,0.018643,0.021791,-0.858599,upper
L1,sst,0.80,0.8000,0.021664,0.023016,-0.930303,upper
L1,sst,0.80,0.8000,0.024979,0.024190,-0.990224,upper
L1,sst,0.80,0.8000,0.028600,0.025311,-1.038964,upper
L1,sst,0.80,0.8000,0.032543,0.026382,-1.077306,upper
L1,sst,0.80,0.8000,0.036823,0.027404,-1.106132,upper
L1,sst,0.80,0.8000,0.041456,0.028383,-1.126344,upper
L1,sst,0.80,0.8000,0.046463,0.029326,-1.138838,upper
L1,sst,0.80,0.8000,0.051862,0.030238,-1.144498,upper
L1,sst,0.80,0.8000,0.057676,0.031129,-1.144186,upper
L1,sst,0.80,0.8000,0.063928,0.032006,-1.138755,upper
L1,sst,0.80,0.8000,0.070642,0.032877,-1.129067,upper
L1,sst,0.80,0.8000,0.077844,0.033751,-1.116008,upper
L1,sst,0.80,0.8000,0.085558,0.034634,-1.100492,upper
L1,sst,0.80,0.8000,0.093813,0.035530,-1.083428,upper
L1,sst,0.80,0.8000,0.102634,0.036444,-1.065694,upper
L1,sst,0.80,0.8000,0.112049,0.037375,-1.048176,upper
L1,sst,0.80,0.8000,0.122085,0.038323,-1.031672,upper
L1,sst,0.80,0.8000,0.132769,0.039282,-1.016762,upper
L1,sst,0.80,0.8000,0.144125,0.040246,-1.003833,upper
L1,sst,0.80,0.8000,0.156179,0.041204,-0.993012,upper
L1,sst,0.80,0.8000,0.168952,0.042147,-0.984173,upper
L1,sst,0.80,0.8000,0.182464,0.043064,-0.977065,upper
L1,sst,0.80,0.8000,0.196731,0.043942,-0.971450,upper
L1,sst,0.80,0.8000,0.211767,0.044773,-0.966432,upper
L1,sst,0.80,0.8000,0.227580,0.045547,-0.960095,upper
L1,sst,0.80,0.8000,0.244175,0.046258,-0.947436,upper
L1,sst,0.80,0.8000,0.261551,0.046900,-0.912184,upper
L1,sst,0.80,0.8000,0.279701,0.047468,-0.834257,upper
L1,sst,0.80,0.8000,0.298615,0.047957,-0.735794,upper
L1,sst,0.80,0.8000,0.318273,0.048357,-0.671187,upper
L1,sst,0.80,0.8000,0.338651,0.048657,-0.642714,upper
L1,sst,0.80,0.8000,0.359716,0.048843,-0.591761,upper
L1,sst,0.80,0.8000,0.381432,0.048894,-0.473700,upper
L1,sst,0.80,0.8000,0.403751,0.048790,-0.324581,upper
L1,sst,0.80,0.8000,0.426620,0.048509,-0.224898,upper
L1,sst,0.80,0.8000,0.449981,0.048033,-0.198273,upper
L1,sst,0.80,0.8000,0.473769,0.047347,-0.207788,upper
L1,sst,0.80,0.8000,0.497911,0.046447,-0.217694,upper
L1,sst,0.80,0.8000,0.522334,0.045337,-0.216215,upper
L1,sst,0.80,0.8000,0.546959,0.044030,-0.205978,upper
L1,sst,0.80,0.8000,0.571705,0.042545,-0.191138,upper
L1,sst,0.80,0.8000,0.596493,0.040910,-0.172959,upper
L1,sst,0.80,0.8000,0.621239,0.039149,-0.152906,upper
L1,sst,0.80,0.8000,0.645864,0.037290,-0.131908,upper
L1,sst,0.80,0.8000,0.670288,0.035354,-0.109318,upper
L1,sst,0.80,0.8000,0.694435,0.033360,-0.085742,upper
L1,sst,0.80,0.8000,0.718230,0.031322,-0.065158,upper
L1,sst,0.80,0.8000,0.741604,0.029247,-0.052346,upper
L1,sst,0.80,0.8000,0.764492,0.027144,-0.042941,upper
L1,sst,0.80,0.8000,0.786835,0.025019,-0.026495,upper
L1,sst,0.80,0.8000,0.808581,0.022876,-0.003168,upper
L1,sst,0.80,0.8000,0.829682,0.020722,0.018779,upper
L1,sst,0.80,0.8000,0.850101,0.018564,0.038030,upper
L1,sst,0.80,0.8000,0.869805,0.016409,0.059738,upper
L1,sst,0.80,0.8000,0.888768,0.014267,0.083850,upper
L1,sst,0.80,0.8000,0.906971,0.012147,0.105687,upper
L1,sst,0.80,0.8000,0.924403,0.010062,0.127869,upper
L1,sst,0.80,0.8000,0.941059,0.008025,0.155924,upper
L1,sst,0.80,0.8000,0.956938,0.006050,0.184895,upper
L1,sst,0.80,0.8000,0.972047,0.004158,0.206651,upper
L1,sst,0.80,0.8000,0.986396,0.002368,0.223198,upper
L1,sst,0.80,0.8000,1.000000,0.000705,0.257144,upper
L1,sst,0.80,0.8000,0.000000,0.000000,0.736896,lower
L1,sst,0.80,0.8000,0.000019,-0.000793,0.761384,lower
L1,sst,0.80,0.8000,0.000080,-0.001650,0.782236,lower
L1,sst,0.80,0.8000,0.000196,-0.002574,0.798211,lower
L1,sst,0.80,0.8000,0.000377,-0.003566,0.808461,lower
L1,sst,0.80,0.8000,0.000638,-0.004627,0.811478,lower
L1,sst,0.80,0.8000,0.000993,-0.005755,0.805853,lower
L1,sst,0.80,0.8000,0.001458,-0.006948,0.790210,lower
L1,sst,0.80,0.8000,0.002052,-0.008200,0.763433,lower
L1,sst,0.80,0.8000,0.002791,-0.009505,0.724891,lower
L1,sst,0.80,0.8000,0.003694,-0.010854,0.674660,lower
L1,sst,0.80,0.8000,0.004777,-0.012236,0.613675,lower
L1,sst,0.80,0.8000,0.006058,-0.013638,0.543780,lower
L1,sst,0.80,0.8000,0.007551,-0.015047,0.467622,lower
L1,sst,0.80,0.8000,0.009271,-0.016451,0.388414,lower
L1,sst,0.80,0.8000,0.011229,-0.017838,0.309568,lower
L1,sst,0.80,0.8000,0.013436,-0.019195,0.234332,lower
L1,sst,0.80,0.8000,0.015904,-0.020515,0.165486,lower
L1,sst,0.80,0.8000,0.018643,-0.021791,0.105116,lower
L1,sst,0.80,0.8000,0.021664,-0.023016,0.054492,lower
L1,sst,0.80,0.8000,0.024979,-0.024190,0.014049,lower
L1,sst,0.80,0.8000,0.028600,-0.025311,-0.016535,lower
L1,sst,0.80,0.8000,0.032543,-0.026382,-0.038199,lower
L1,sst,0.80,0.8000,0.036823,-0.027404,-0.052316,lower
L1,sst,0.80,0.8000,0.041456,-0.028383,-0.060485,lower
L1,sst,0.80,0.8000,0.046463,-0.029326,-0.064350,lower
L1,sst,0.80,0.8000,0.051862,-0.030238,-0.065454,lower
L1,sst,0.80,0.8000,0.057676,-0.031129,-0.065157,lower
L1,sst,0.80,0.8000,0.063928,-0.032006,-0.064585,lower
L1,sst,0.80,0.8000,0.070642,-0.032877,-0.064630,lower
L1,sst,0.80,0.8000,0.077844,-0.033751,-0.065964,lower
L1,sst,0.80,0.8000,0.085558,-0.034634,-0.069057,lower
L1,sst,0.80,0.8000,0.093813,-0.035530,-0.074188,lower
L1,sst,0.80,0.8000,0.102634,-0.036444,-0.081467,lower
L1,sst,0.80,0.8000,0.112049,-0.037375,-0.090840,lower
L1,sst,0.80,0.8000,0.122085,-0.038323,-0.102109,lower
L1,sst,0.80,0.8000,0.132769,-0.039282,-0.114947,lower
L1,sst,0.80,0.8000,0.144125,-0.040246,-0.128919,lower
L1,sst,0.80,0.8000,0.156179,-0.041204,-0.143525,lower
L1,sst,0.80,0.8000,0.168952,-0.042147,-0.158237,lower
L1,sst,0.80,0.8000,0.182464,-0.043064,-0.172569,lower
L1,sst,0.80,0.8000,0.196731,-0.043942,-0.186125,lower
L1,sst,0.80,0.8000,0.211767,-0.044773,-0.198664,lower
L1,sst,0.80,0.8000,0.227580,-0.045547,-0.210124,lower
L1,sst,0.80,0.8000,0.244175,-0.046258,-0.220622,lower
L1,sst,0.80,0.8000,0.261551,-0.046900,-0.230413,lower
L1,sst,0.80,0.8000,0.279701,-0.047468,-0.239796,lower
L1,sst,0.80,0.8000,0.298615,-0.047957,-0.249015,lower
L1,sst,0.80,0.8000,0.318273,-0.048357,-0.258140,lower
L1,sst,0.80,0.8000,0.338651,-0.048657,-0.266977,lower
L1,sst,0.80,0.8000,0.359716,-0.048843,-0.274998,lower
L1,sst,0.80,0.8000,0.381432,-0.048894,-0.281357,lower
L1,sst,0.80,0.8000,0.403751,-0.048790,-0.285003,lower
L1,sst,0.80,0.8000,0.426620,-0.048509,-0.284867,lower
L1,sst,0.80,0.8000,0.449981,-0.048033,-0.280149,lower
L1,sst,0.80,0.8000,0.473769,-0.047347,-0.270551,lower
L1,sst,0.80,0.8000,0.497911,-0.046447,-0.256396,lower
L1,sst,0.80,0.8000,0.522334,-0.045337,-0.238492,lower
L1,sst,0.80,0.8000,0.546959,-0.044030,-0.217912,lower
L1,sst,0.80,0.8000,0.571705,-0.042545,-0.195867,lower
L1,sst,0.80,0.8000,0.596493,-0.040910,-0.173368,lower
L1,sst,0.80,0.8000,0.621239,-0.039149,-0.151333,lower
L1,sst,0.80,0.8000,0.645864,-0.037290,-0.130477,lower
L1,sst,0.80,0.8000,0.670288,-0.035354,-0.111161,lower
L1,sst,0.80,0.8000,0.694435,-0.033360,-0.093454,lower
L1,sst,0.80,0.8000,0.718230,-0.031322,-0.077022,lower
L1,sst,0.80,0.8000,0.741604,-0.029247,-0.061442,lower
L1,sst,0.80,0.8000,0.764492,-0.027144,-0.046289,lower
L1,sst,0.80,0.8000,0.786835,-0.025019,-0.031113,lower
L1,sst,0.80,0.8000,0.808581,-0.022876,-0.015295,lower
L1,sst,0.80,0.8000,0.829682,-0.020722,0.001810,lower
L1,sst,0.80,0.8000,0.850101,-0.018564,0.020253,lower
L1,sst,0.80,0.8000,0.869805,-0.016409,0.039879,lower
L1,sst,0.80,0.8000,0.888768,-0.014267,0.060694,lower
L1,sst,0.80,0.8000,0.906971,-0.012147,0.083220,lower
L1,sst,0.80,0.8000,0.924403,-0.010062,0.108215,lower
L1,sst,0.80,0.8000,0.941059,-0.008025,0.135045,lower
L1,sst,0.80,0.8000,0.956938,-0.006050,0.162481,lower
L1,sst,0.80,0.8000,0.972047,-0.004158,0.189312,lower
L1,sst,0.80,0.8000,0.986396,-0.002368,0.212072,lower
L1,sst,0.80,0.8000,1.000000,-0.000705,0.252191,lower
L1,sst,0.90,0.9000,0.000000,0.000000,0.720888,upper
L1,sst,0.90,0.9000,0.000019,0.000793,0.693075,upper
L1,sst,0.90,0.9000,0.000080,0.001650,0.658367,upper
L1,sst,0.90,0.9000,0.000196,0.002574,0.614947,upper
L1,sst,0.90,0.9000,0.000377,0.003566,0.562355,upper
L1,sst,0.90,0.9000,0.000638,0.004627,0.499482,upper
L1,sst,0.90,0.9000,0.000993,0.005755,0.425655,upper
L1,sst,0.90,0.9000,0.001458,0.006948,0.340481,upper
L1,sst,0.90,0.9000,0.002052,0.008200,0.244137,upper
L1,sst,0.90,0.9000,0.002791,0.009505,0.137474,upper
L1,sst,0.90,0.9000,0.003694,0.010854,0.022131,upper
L1,sst,0.90,0.9000,0.004777,0.012236,-0.099486,upper
L1,sst,0.90,0.9000,0.006058,0.013638,-0.224340,upper
L1,sst,0.90,0.9000,0.007551,0.015047,-0.349076,upper
L1,sst,0.90,0.9000,0.009271,0.016451,-0.470378,upper
L1,sst,0.90,0.9000,0.011228,0.017838,-0.585266,upper
L1,sst,0.90,0.9000,0.013436,0.019195,-0.691300,upper
L1,sst,0.90,0.9000,0.015904,0.020515,-0.786709,upper
L1,sst,0.90,0.9000,0.018643,0.021791,-0.870446,upper
L1,sst,0.90,0.9000,0.021664,0.023016,-0.942214,upper
L1,sst,0.90,0.9000,0.024979,0.024190,-1.002302,upper
L1,sst,0.90,0.9000,0.028600,0.025311,-1.051300,upper
L1,sst,0.90,0.9000,0.032543,0.026382,-1.089993,upper
L1,sst,0.90,0.9000,0.036823,0.027404,-1.119278,upper
L1,sst,0.90,0.9000,0.041456,0.028383,-1.140073,upper
L1,sst,0.90,0.9000,0.046462,0.029326,-1.153282,upper
L1,sst,0.90,0.9000,0.051862,0.030238,-1.159804,upper
L1,sst,0.90,0.9000,0.057676,0.031129,-1.160509,upper
L1,sst,0.90,0.9000,0.063928,0.032006,-1.156258,upper
L1,sst,0.90,0.9000,0.070642,0.032877,-1.147919,upper
L1,sst,0.90,0.9000,0.077844,0.033751,-1.136394,upper
L1,sst,0.90,0.9000,0.085558,0.034634,-1.122614,upper
L1,sst,0.90,0.9000,0.093813,0.035530,-1.107516,upper
L1,sst,0.90,0.9000,0.102634,0.036444,-1.092019,upper
L1,sst,0.90,0.9000,0.112049,0.037375,-1.077018,upper
L1,sst,0.90,0.9000,0.122085,0.038323,-1.063327,upper
L1,sst,0.90,0.9000,0.132769,0.039282,-1.051584,upper
L1,sst,0.90,0.9000,0.144125,0.040246,-1.042202,upper
L1,sst,0.90,0.9000,0.156179,0.041204,-1.035294,upper
L1,sst,0.90,0.9000,0.168952,0.042147,-1.030635,upper
L1,sst,0.90,0.9000,0.182464,0.043064,-1.027803,upper
L1,sst,0.90,0.9000,0.196731,0.043942,-1.026250,upper
L1,sst,0.90,0.9000,0.211767,0.044773,-1.024271,upper
L1,sst,0.90,0.9000,0.227580,0.045547,-1.017131,upper
L1,sst,0.90,0.9000,0.244175,0.046258,-0.990580,upper
L1,sst,0.90,0.9000,0.261551,0.046900,-0.893856,upper
L1,sst,0.90,0.9000,0.279701,0.047468,-0.691764,upper
L1,sst,0.90,0.9000,0.298615,0.047957,-0.476948,upper
L1,sst,0.90,0.9000,0.318273,0.048357,-0.318389,upper
L1,sst,0.90,0.9000,0.338651,0.048657,-0.220024,upper
L1,sst,0.90,0.9000,0.359716,0.048843,-0.187115,upper
L1,sst,0.90,0.9000,0.381432,0.048894,-0.187081,upper
L1,sst,0.90,0.9000,0.403750,0.048790,-0.201336,upper
L1,sst,0.90,0.9000,0.426620,0.048509,-0.220507,upper
L1,sst,0.90,0.9000,0.449982,0.048033,-0.235629,upper
L1,sst,0.90,0.9000,0.473769,0.047347,-0.242164,upper
L1,sst,0.90,0.9000,0.497911,0.046447,-0.239179,upper
L1,sst,0.90,0.9000,0.522334,0.045337,-0.228146,upper
L1,sst,0.90,0.9000,0.546959,0.044030,-0.210636,upper
L1,sst,0.90,0.9000,0.571705,0.042545,-0.188736,upper
L1,sst,0.90,0.9000,0.596493,0.040910,-0.165677,upper
L1,sst,0.90,0.9000,0.621239,0.039149,-0.144371,upper
L1,sst,0.90,0.9000,0.645864,0.037290,-0.125822,upper
L1,sst,0.90,0.9000,0.670288,0.035354,-0.108878,upper
L1,sst,0.90,0.9000,0.694435,0.033360,-0.094516,upper
L1,sst,0.90,0.9000,0.718230,0.031322,-0.083224,upper
L1,sst,0.90,0.9000,0.741604,0.029247,-0.070371,upper
L1,sst,0.90,0.9000,0.764492,0.027144,-0.052356,upper
L1,sst,0.90,0.9000,0.786835,0.025019,-0.030802,upper
L1,sst,0.90,0.9000,0.808581,0.022876,-0.009881,upper
L1,sst,0.90,0.9000,0.829682,0.020722,0.008600,upper
L1,sst,0.90,0.9000,0.850101,0.018564,0.025147,upper
L1,sst,0.90,0.9000,0.869805,0.016409,0.040675,upper
L1,sst,0.90,0.9000,0.888767,0.014267,0.059127,upper
L1,sst,0.90,0.9000,0.906971,0.012147,0.084966,upper
L1,sst,0.90,0.9000,0.924403,0.010062,0.115309,upper
L1,sst,0.90,0.9000,0.941059,0.008025,0.141038,upper
L1,sst,0.90,0.9000,0.956938,0.006050,0.159868,upper
L1,sst,0.90,0.9000,0.972047,0.004158,0.181609,upper
L1,sst,0.90,0.9000,0.986396,0.002368,0.208033,upper
L1,sst,0.90,0.9000,1.000000,0.000705,0.244474,upper
L1,sst,0.90,0.9000,0.000000,0.000000,0.720888,lower
L1,sst,0.90,0.9000,0.000019,-0.000793,0.745104,lower
L1,sst,0.90,0.9000,0.000080,-0.001650,0.765653,lower
L1,sst,0.90,0.9000,0.000196,-0.002574,0.781283,lower
L1,sst,0.90,0.9000,0.000377,-0.003566,0.791143,lower
L1,sst,0.90,0.9000,0.000638,-0.004627,0.793719,lower
L1,sst,0.90,0.9000,0.000993,-0.005755,0.787597,lower
L1,sst,0.90,0.9000,0.001458,-0.006948,0.771390,lower
L1,sst,0.90,0.9000,0.002052,-0.008200,0.743980,lower
L1,sst,0.90,0.9000,0.002791,-0.009505,0.704731,lower
L1,sst,0.90,0.9000,0.003694,-0.010854,0.653716,lower
L1,sst,0.90,0.9000,0.004777,-0.012236,0.591871,lower
L1,sst,0.90,0.9000,0.006058,-0.013638,0.521040,lower
L1,sst,0.90,0.9000,0.007551,-0.015047,0.443874,lower
L1,sst,0.90,0.9000,0.009271,-0.016451,0.363585,lower
L1,sst,0.90,0.9000,0.011228,-0.017838,0.283590,lower
L1,sst,0.90,0.9000,0.013436,-0.019195,0.207144,lower
L1,sst,0.90,0.9000,0.015904,-0.020515,0.137037,lower
L1,sst,0.90,0.9000,0.018643,-0.021791,0.075373,lower
L1,sst,0.90,0.9000,0.021664,-0.023016,0.023443,lower
L1,sst,0.90,0.9000,0.024979,-0.024190,-0.018288,lower
L1,sst,0.90,0.9000,0.028600,-0.025311,-0.050117,lower
L1,sst,0.90,0.9000,0.032543,-0.026382,-0.072961,lower
L1,sst,0.90,0.9000,0.036823,-0.027404,-0.088186,lower
L1,sst,0.90,0.9000,0.041456,-0.028383,-0.097401,lower
L1,sst,0.90,0.9000,0.046462,-0.029326,-0.102263,lower
L1,sst,0.90,0.9000,0.051862,-0.030238,-0.104340,lower
L1,sst,0.90,0.9000,0.057676,-0.031129,-0.105017,lower
L1,sst,0.90,0.9000,0.063928,-0.032006,-0.105451,lower
L1,sst,0.90,0.9000,0.070642,-0.032877,-0.106555,lower
L1,sst,0.90,0.9000,0.077844,-0.033751,-0.109016,lower
L1,sst,0.90,0.9000,0.085558,-0.034634,-0.113308,lower
L1,sst,0.90,0.9000,0.093813,-0.035530,-0.119710,lower
L1,sst,0.90,0.9000,0.102634,-0.036444,-0.128313,lower
L1,sst,0.90,0.9000,0.112049,-0.037375,-0.139032,lower
L1,sst,0.90,0.9000,0.122085,-0.038323,-0.151615,lower
L1,sst,0.90,0.9000,0.132769,-0.039282,-0.165655,lower
L1,sst,0.90,0.9000,0.144125,-0.040246,-0.180610,lower
L1,sst,0.90,0.9000,0.156179,-0.041204,-0.195837,lower
L1,sst,0.90,0.9000,0.168952,-0.042147,-0.210638,lower
L1,sst,0.90,0.9000,0.182464,-0.043064,-0.224331,lower
L1,sst,0.90,0.9000,0.196731,-0.043942,-0.236324,lower
L1,sst,0.90,0.9000,0.211767,-0.044773,-0.246196,lower
L1,sst,0.90,0.9000,0.227580,-0.045547,-0.253758,lower
L1,sst,0.90,0.9000,0.244175,-0.046258,-0.259072,lower
L1,sst,0.90,0.9000,0.261551,-0.046900,-0.262439,lower
L1,sst,0.90,0.9000,0.279701,-0.047468,-0.264298,lower
L1,sst,0.90,0.9000,0.298615,-0.047957,-0.265117,lower
L1,sst,0.90,0.9000,0.318273,-0.048357,-0.265269,lower
L1,sst,0.90,0.9000,0.338651,-0.048657,-0.264916,lower
L1,sst,0.90,0.9000,0.359716,-0.048843,-0.263947,lower
L1,sst,0.90,0.9000,0.381432,-0.048894,-0.261976,lower
L1,sst,0.90,0.9000,0.403750,-0.048790,-0.258433,lower
L1,sst,0.90,0.9000,0.426620,-0.048509,-0.252651,lower
L1,sst,0.90,0.9000,0.449982,-0.048033,-0.244057,lower
L1,sst,0.90,0.9000,0.473769,-0.047347,-0.232357,lower
L1,sst,0.90,0.9000,0.497911,-0.046447,-0.217580,lower
L1,sst,0.90,0.9000,0.522334,-0.045337,-0.200155,lower
L1,sst,0.90,0.9000,0.546959,-0.044030,-0.180800,lower
L1,sst,0.90,0.9000,0.571705,-0.042545,-0.160485,lower
L1,sst,0.90,0.9000,0.596493,-0.040910,-0.140155,lower
L1,sst,0.90,0.9000,0.621239,-0.039149,-0.120654,lower
L1,sst,0.90,0.9000,0.645864,-0.037290,-0.102631,lower
L1,sst,0.90,0.9000,0.670288,-0.035354,-0.086254,lower
L1,sst,0.90,0.9000,0.694435,-0.033360,-0.071547,lower
L1,sst,0.90,0.9000,0.718230,-0.031322,-0.058180,lower
L1,sst,0.90,0.9000,0.741604,-0.029247,-0.045564,lower
L1,sst,0.90,0.9000,0.764492,-0.027144,-0.033076,lower
L1,sst,0.90,0.9000,0.786835,-0.025019,-0.020075,lower
L1,sst,0.90,0.9000,0.808581,-0.022876,-0.006390,lower
L1,sst,0.90,0.9000,0.829682,-0.020722,0.008178,lower
L1,sst,0.90,0.9000,0.850101,-0.018564,0.024005,lower
L1,sst,0.90,0.9000,0.869805,-0.016409,0.041409,lower
L1,sst,0.90,0.9000,0.888767,-0.014267,0.060583,lower
L1,sst,0.90,0.9000,0.906971,-0.012147,0.080993,lower
L1,sst,0.90,0.9000,0.924403,-0.010062,0.102230,lower
L1,sst,0.90,0.9000,0.941059,-0.008025,0.125105,lower
L1,sst,0.90,0.9000,0.956938,-0.006050,0.150714,lower
L1,sst,0.90,0.9000,0.972047,-0.004158,0.178301,lower
L1,sst,0.90,0.9000,0.986396,-0.002368,0.201864,lower
L1,sst,0.90,0.9000,1.000000,-0.000705,0.239437,lower
L1,sst,0.96,0.9600,-0.000000,0.000000,0.684102,upper
L1,sst,0.96,0.9600,0.000018,0.000793,0.657199,upper
L1,sst,0.96,0.9600,0.000080,0.001650,0.623429,upper
L1,sst,0.96,0.9600,0.000196,0.002574,0.580985,upper
L1,sst,0.96,0.9600,0.000377,0.003566,0.529394,upper
L1,sst,0.96,0.9600,0.000638,0.004627,0.467540,upper
L1,sst,0.96,0.9600,0.000993,0.005755,0.394739,upper
